doc_id,project_id,document_type,submitted_flag,verified_flag,issue_flag,submission_date,verification_date,doc_status
DOC-0007616,LG-000752,Survey Record,1,1,0,2019-07-06,2019-08-15,Verified
DOC-0007617,LG-000752,Compensation Document,1,1,0,2019-07-12,2019-08-07,Verified
DOC-0007618,LG-000752,Compensation Document,1,1,0,2019-07-03,2019-07-31,Verified
DOC-0007619,LG-000752,Land Record,1,1,0,2019-06-29,2019-07-20,Verified
DOC-0007620,LG-000752,Survey Record,1,1,0,2019-07-08,2019-08-14,Verified
DOC-0007621,LG-000752,Survey Record,1,1,0,2019-06-22,2019-07-07,Verified
DOC-0007622,LG-000752,Compensation Document,1,1,0,2019-07-06,2019-07-25,Verified
DOC-0007623,LG-000752,Survey Record,1,0,0,2019-06-05,,Submitted
DOC-0007624,LG-000752,Identity Document,0,0,0,,,Pending
DOC-0007625,LG-000753,Land Record,1,1,1,2018-12-14,2018-12-25,Verified
DOC-0007626,LG-000753,Ownership Proof,1,1,1,2018-11-18,2018-12-23,Verified
DOC-0007627,LG-000753,Ownership Proof,1,1,1,2018-11-15,2018-11-30,Verified
DOC-0007628,LG-000753,Identity Document,0,0,1,,,Pending
DOC-0007629,LG-000753,Land Record,1,1,0,2018-11-25,2018-12-15,Verified
DOC-0007630,LG-000753,Identity Document,1,1,0,2019-01-03,2019-02-08,Verified
DOC-0007631,LG-000754,Survey Record,1,0,0,2019-09-20,,Submitted
DOC-0007632,LG-000754,Ownership Proof,1,1,0,2019-08-24,2019-09-06,Verified
DOC-0007633,LG-000754,Survey Record,1,1,0,2019-10-01,2019-10-29,Verified
DOC-0007634,LG-000754,Land Record,1,1,0,2019-10-07,2019-11-14,Verified
DOC-0007635,LG-000754,Ownership Proof,1,1,0,2019-09-29,2019-10-19,Verified
DOC-0007636,LG-000754,Land Record,1,1,0,2019-09-11,2019-10-01,Verified
DOC-0007637,LG-000754,Ownership Proof,1,1,0,2019-09-16,2019-09-28,Verified
DOC-0007638,LG-000754,Ownership Proof,1,0,0,2019-10-08,,Submitted
DOC-0007639,LG-000754,Ownership Proof,1,1,0,2019-10-06,2019-10-24,Verified
DOC-0007640,LG-000754,Survey Record,1,1,0,2019-09-26,2019-10-16,Verified
DOC-0007641,LG-000754,Identity Document,1,1,0,2019-08-21,2019-09-09,Verified
DOC-0007642,LG-000754,Identity Document,1,0,1,2019-08-24,,Submitted
DOC-0007643,LG-000755,Survey Record,1,1,1,2020-07-22,2020-08-18,Verified
DOC-0007644,LG-000755,Compensation Document,1,0,1,2020-08-22,,Submitted
DOC-0007645,LG-000755,Compensation Document,1,1,1,2020-07-08,2020-08-12,Verified
DOC-0007646,LG-000755,Land Record,1,1,1,2020-08-12,2020-09-15,Verified
DOC-0007647,LG-000755,Land Record,1,1,1,2020-08-15,2020-09-22,Verified
DOC-0007648,LG-000755,Ownership Proof,1,0,1,2020-08-08,,Submitted
DOC-0007649,LG-000755,Land Record,0,0,1,,,Pending
DOC-0007650,LG-000755,Survey Record,0,0,1,,,Pending
DOC-0007651,LG-000755,Survey Record,1,1,0,2020-07-03,2020-07-19,Verified
DOC-0007652,LG-000755,Survey Record,0,0,1,,,Pending
DOC-0007653,LG-000755,Compensation Document,1,0,0,2020-08-10,,Submitted
DOC-0007654,LG-000755,Ownership Proof,1,1,1,2020-07-31,2020-08-15,Verified
DOC-0007655,LG-000755,Compensation Document,1,1,1,2020-08-19,2020-09-19,Verified
DOC-0007656,LG-000756,Survey Record,1,1,0,2022-06-08,2022-06-21,Verified
DOC-0007657,LG-000756,Land Record,1,1,1,2022-05-25,2022-06-25,Verified
DOC-0007658,LG-000756,Land Record,1,1,1,2022-06-08,2022-07-11,Verified
DOC-0007659,LG-000756,Compensation Document,0,0,0,,,Pending
DOC-0007660,LG-000756,Land Record,1,1,0,2022-06-27,2022-07-19,Verified
DOC-0007661,LG-000756,Land Record,1,0,0,2022-07-08,,Submitted
DOC-0007662,LG-000756,Identity Document,1,1,0,2022-07-06,2022-07-21,Verified
DOC-0007663,LG-000756,Land Record,0,0,1,,,Pending
DOC-0007664,LG-000756,Ownership Proof,1,0,0,2022-05-17,,Submitted
DOC-0007665,LG-000756,Ownership Proof,1,1,1,2022-05-24,2022-06-22,Verified
DOC-0007666,LG-000756,Survey Record,1,1,1,2022-06-25,2022-07-07,Verified
DOC-0007667,LG-000757,Ownership Proof,0,0,1,,,Pending
DOC-0007668,LG-000757,Identity Document,0,0,0,,,Pending
DOC-0007669,LG-000757,Survey Record,1,1,0,2020-12-04,2020-12-20,Verified
DOC-0007670,LG-000757,Ownership Proof,0,0,0,,,Pending
DOC-0007671,LG-000757,Land Record,0,0,0,,,Pending
DOC-0007672,LG-000757,Identity Document,1,1,1,2020-12-07,2021-01-01,Verified
DOC-0007673,LG-000757,Identity Document,0,0,0,,,Pending
DOC-0007674,LG-000757,Survey Record,1,0,1,2020-11-22,,Submitted
DOC-0007675,LG-000758,Compensation Document,1,1,0,2022-02-20,2022-03-08,Verified
DOC-0007676,LG-000758,Land Record,1,0,0,2022-02-27,,Submitted
DOC-0007677,LG-000758,Ownership Proof,1,1,0,2022-02-08,2022-03-02,Verified
DOC-0007678,LG-000758,Survey Record,1,1,0,2022-02-25,2022-03-27,Verified
DOC-0007679,LG-000758,Ownership Proof,1,0,0,2022-03-22,,Submitted
DOC-0007680,LG-000759,Land Record,1,1,0,2018-10-03,2018-11-04,Verified
DOC-0007681,LG-000759,Survey Record,1,0,0,2018-09-12,,Submitted
DOC-0007682,LG-000759,Compensation Document,1,1,0,2018-10-10,2018-11-09,Verified
DOC-0007683,LG-000759,Land Record,1,1,0,2018-10-17,2018-11-20,Verified
DOC-0007684,LG-000759,Land Record,1,0,0,2018-09-06,,Submitted
DOC-0007685,LG-000759,Compensation Document,1,1,0,2018-08-28,2018-10-07,Verified
DOC-0007686,LG-000759,Compensation Document,1,0,0,2018-09-17,,Submitted
DOC-0007687,LG-000759,Compensation Document,1,1,0,2018-09-02,2018-10-05,Verified
DOC-0007688,LG-000759,Compensation Document,1,0,0,2018-09-19,,Submitted
DOC-0007689,LG-000759,Identity Document,1,1,0,2018-10-17,2018-11-03,Verified
DOC-0007690,LG-000759,Identity Document,1,1,0,2018-09-04,2018-09-18,Verified
DOC-0007691,LG-000759,Identity Document,1,1,0,2018-10-05,2018-11-01,Verified
DOC-0007692,LG-000759,Compensation Document,1,1,0,2018-09-01,2018-09-21,Verified
DOC-0007693,LG-000760,Land Record,1,1,1,2021-10-27,2021-11-16,Verified
DOC-0007694,LG-000760,Identity Document,1,0,1,2021-10-05,,Submitted
DOC-0007695,LG-000760,Identity Document,0,0,0,,,Pending
DOC-0007696,LG-000760,Land Record,1,0,0,2021-10-24,,Submitted
DOC-0007697,LG-000760,Identity Document,1,1,0,2021-10-20,2021-11-21,Verified
DOC-0007698,LG-000760,Survey Record,1,1,0,2021-10-03,2021-11-02,Verified
DOC-0007699,LG-000760,Survey Record,0,0,1,,,Pending
DOC-0007700,LG-000760,Land Record,1,1,1,2021-10-08,2021-10-22,Verified
DOC-0007701,LG-000760,Land Record,1,1,1,2021-10-23,2021-11-12,Verified
DOC-0007702,LG-000760,Land Record,1,1,0,2021-10-20,2021-11-10,Verified
DOC-0007703,LG-000760,Identity Document,1,1,1,2021-11-07,2021-11-28,Verified
DOC-0007704,LG-000760,Ownership Proof,1,1,0,2021-10-26,2021-11-12,Verified
DOC-0007705,LG-000760,Land Record,1,1,0,2021-10-28,2021-11-23,Verified
DOC-0007706,LG-000760,Compensation Document,0,0,1,,,Pending
DOC-0007707,LG-000760,Compensation Document,1,0,1,2021-09-15,,Submitted
DOC-0007708,LG-000761,Survey Record,1,0,0,2022-12-01,,Submitted
DOC-0007709,LG-000761,Compensation Document,1,0,0,2022-12-06,,Submitted
DOC-0007710,LG-000761,Land Record,0,0,0,,,Pending
DOC-0007711,LG-000761,Compensation Document,1,0,0,2022-11-07,,Submitted
DOC-0007712,LG-000761,Identity Document,1,1,0,2022-11-12,2022-11-27,Verified
DOC-0007713,LG-000762,Survey Record,1,0,1,2022-10-19,,Submitted
DOC-0007714,LG-000762,Compensation Document,1,1,1,2022-10-17,2022-11-05,Verified
DOC-0007715,LG-000762,Land Record,1,1,1,2022-10-21,2022-11-08,Verified
DOC-0007716,LG-000762,Survey Record,1,0,0,2022-10-02,,Submitted
DOC-0007717,LG-000762,Identity Document,0,0,1,,,Pending
DOC-0007718,LG-000762,Compensation Document,1,1,1,2022-09-17,2022-10-04,Verified
DOC-0007719,LG-000762,Identity Document,1,1,0,2022-11-03,2022-12-06,Verified
DOC-0007720,LG-000762,Compensation Document,0,0,0,,,Pending
DOC-0007721,LG-000762,Land Record,1,1,1,2022-10-06,2022-11-02,Verified
DOC-0007722,LG-000762,Compensation Document,1,0,0,2022-09-28,,Submitted
DOC-0007723,LG-000763,Survey Record,1,0,1,2018-08-09,,Submitted
DOC-0007724,LG-000763,Compensation Document,1,1,0,2018-08-02,2018-08-29,Verified
DOC-0007725,LG-000763,Identity Document,1,0,0,2018-08-22,,Submitted
DOC-0007726,LG-000763,Ownership Proof,0,0,1,,,Pending
DOC-0007727,LG-000763,Compensation Document,0,0,1,,,Pending
DOC-0007728,LG-000763,Compensation Document,1,1,1,2018-07-18,2018-07-31,Verified
DOC-0007729,LG-000763,Identity Document,1,1,1,2018-08-23,2018-09-06,Verified
DOC-0007730,LG-000763,Ownership Proof,1,0,0,2018-08-21,,Submitted
DOC-0007731,LG-000763,Compensation Document,1,0,1,2018-08-03,,Submitted
DOC-0007732,LG-000763,Compensation Document,1,0,0,2018-08-01,,Submitted
DOC-0007733,LG-000763,Land Record,1,1,1,2018-08-17,2018-09-02,Verified
DOC-0007734,LG-000763,Land Record,1,1,0,2018-08-14,2018-09-17,Verified
DOC-0007735,LG-000764,Identity Document,1,1,0,2022-07-07,2022-08-10,Verified
DOC-0007736,LG-000764,Compensation Document,1,1,0,2022-07-17,2022-08-15,Verified
DOC-0007737,LG-000764,Compensation Document,1,0,0,2022-07-25,,Submitted
DOC-0007738,LG-000764,Land Record,1,1,0,2022-06-20,2022-07-24,Verified
DOC-0007739,LG-000764,Land Record,1,1,0,2022-07-26,2022-08-17,Verified
DOC-0007740,LG-000764,Survey Record,0,0,0,,,Pending
DOC-0007741,LG-000764,Survey Record,1,1,0,2022-07-15,2022-08-12,Verified
DOC-0007742,LG-000764,Identity Document,1,1,0,2022-07-26,2022-08-20,Verified
DOC-0007743,LG-000764,Identity Document,1,1,0,2022-07-26,2022-08-18,Verified
DOC-0007744,LG-000764,Land Record,1,0,0,2022-06-18,,Submitted
DOC-0007745,LG-000765,Identity Document,1,1,1,2024-07-24,2024-08-14,Verified
DOC-0007746,LG-000765,Land Record,1,1,0,2024-06-28,2024-07-19,Verified
DOC-0007747,LG-000765,Land Record,1,1,0,2024-06-27,2024-07-11,Verified
DOC-0007748,LG-000765,Land Record,1,0,0,2024-07-21,,Submitted
DOC-0007749,LG-000765,Compensation Document,1,0,1,2024-08-16,,Submitted
DOC-0007750,LG-000766,Ownership Proof,1,1,0,2019-05-31,2019-07-10,Verified
DOC-0007751,LG-000766,Ownership Proof,1,1,1,2019-05-29,2019-06-16,Verified
DOC-0007752,LG-000766,Survey Record,1,1,0,2019-06-09,2019-07-11,Verified
DOC-0007753,LG-000766,Identity Document,1,1,0,2019-05-12,2019-05-29,Verified
DOC-0007754,LG-000766,Land Record,1,1,0,2019-05-04,2019-05-17,Verified
DOC-0007755,LG-000766,Ownership Proof,1,1,0,2019-06-13,2019-07-19,Verified
DOC-0007756,LG-000766,Land Record,1,0,0,2019-04-29,,Submitted
DOC-0007757,LG-000766,Identity Document,1,1,0,2019-05-04,2019-06-13,Verified
DOC-0007758,LG-000767,Identity Document,0,0,0,,,Pending
DOC-0007759,LG-000767,Survey Record,1,0,1,2021-11-05,,Submitted
DOC-0007760,LG-000767,Ownership Proof,0,0,1,,,Pending
DOC-0007761,LG-000767,Survey Record,1,1,0,2021-11-21,2021-12-20,Verified
DOC-0007762,LG-000767,Land Record,1,0,1,2021-10-27,,Submitted
DOC-0007763,LG-000767,Identity Document,1,0,0,2021-10-18,,Submitted
DOC-0007764,LG-000767,Land Record,0,0,0,,,Pending
DOC-0007765,LG-000767,Ownership Proof,1,1,0,2021-11-25,2021-12-20,Verified
DOC-0007766,LG-000767,Survey Record,1,1,1,2021-11-11,2021-11-22,Verified
DOC-0007767,LG-000767,Land Record,0,0,1,,,Pending
DOC-0007768,LG-000767,Land Record,1,1,0,2021-10-11,2021-11-03,Verified
DOC-0007769,LG-000767,Land Record,1,1,0,2021-11-10,2021-12-20,Verified
DOC-0007770,LG-000767,Compensation Document,0,0,1,,,Pending
DOC-0007771,LG-000767,Ownership Proof,1,0,1,2021-11-17,,Submitted
DOC-0007772,LG-000767,Ownership Proof,0,0,1,,,Pending
DOC-0007773,LG-000768,Identity Document,1,1,0,2023-11-07,2023-12-05,Verified
DOC-0007774,LG-000768,Survey Record,1,1,0,2023-10-18,2023-11-19,Verified
DOC-0007775,LG-000768,Identity Document,1,1,0,2023-11-28,2024-01-01,Verified
DOC-0007776,LG-000768,Land Record,1,1,0,2023-10-22,2023-11-28,Verified
DOC-0007777,LG-000768,Survey Record,1,0,1,2023-10-20,,Submitted
DOC-0007778,LG-000768,Ownership Proof,1,1,0,2023-11-24,2023-12-25,Verified
DOC-0007779,LG-000768,Ownership Proof,1,1,0,2023-10-27,2023-11-14,Verified
DOC-0007780,LG-000768,Compensation Document,1,0,0,2023-11-04,,Submitted
DOC-0007781,LG-000769,Survey Record,1,1,0,2023-05-30,2023-06-19,Verified
DOC-0007782,LG-000769,Compensation Document,1,1,0,2023-05-21,2023-06-05,Verified
DOC-0007783,LG-000769,Land Record,1,1,0,2023-06-01,2023-07-10,Verified
DOC-0007784,LG-000769,Identity Document,1,1,0,2023-05-19,2023-06-17,Verified
DOC-0007785,LG-000769,Ownership Proof,1,1,0,2023-06-30,2023-08-02,Verified
DOC-0007786,LG-000769,Survey Record,1,0,0,2023-05-21,,Submitted
DOC-0007787,LG-000769,Land Record,1,1,0,2023-06-19,2023-07-27,Verified
DOC-0007788,LG-000770,Survey Record,1,1,0,2023-10-08,2023-10-29,Verified
DOC-0007789,LG-000770,Compensation Document,1,0,0,2023-09-20,,Submitted
DOC-0007790,LG-000770,Compensation Document,1,1,0,2023-10-20,2023-11-03,Verified
DOC-0007791,LG-000770,Survey Record,1,1,0,2023-10-05,2023-11-07,Verified
DOC-0007792,LG-000770,Ownership Proof,1,1,0,2023-10-18,2023-11-07,Verified
DOC-0007793,LG-000770,Identity Document,1,0,0,2023-09-20,,Submitted
DOC-0007794,LG-000770,Survey Record,1,1,0,2023-09-14,2023-10-16,Verified
DOC-0007795,LG-000770,Land Record,1,1,0,2023-09-16,2023-10-18,Verified
DOC-0007796,LG-000770,Identity Document,1,1,0,2023-10-13,2023-10-31,Verified
DOC-0007797,LG-000770,Land Record,1,1,0,2023-09-19,2023-09-29,Verified
DOC-0007798,LG-000770,Ownership Proof,1,1,0,2023-10-20,2023-11-10,Verified
DOC-0007799,LG-000770,Survey Record,1,0,0,2023-10-22,,Submitted
DOC-0007800,LG-000770,Identity Document,1,1,0,2023-10-18,2023-11-19,Verified
DOC-0007801,LG-000770,Compensation Document,1,1,0,2023-10-27,2023-11-10,Verified
DOC-0007802,LG-000770,Survey Record,1,1,1,2023-09-24,2023-10-08,Verified
DOC-0007803,LG-000771,Land Record,1,1,0,2021-01-09,2021-02-14,Verified
DOC-0007804,LG-000771,Ownership Proof,1,0,0,2021-01-05,,Submitted
DOC-0007805,LG-000771,Ownership Proof,1,0,0,2020-12-22,,Submitted
DOC-0007806,LG-000771,Ownership Proof,1,0,0,2021-01-10,,Submitted
DOC-0007807,LG-000771,Survey Record,1,1,0,2021-02-07,2021-03-14,Verified
DOC-0007808,LG-000771,Land Record,1,1,0,2021-01-18,2021-02-24,Verified
DOC-0007809,LG-000772,Ownership Proof,1,1,0,2020-06-20,2020-07-06,Verified
DOC-0007810,LG-000772,Survey Record,1,1,1,2020-05-16,2020-06-25,Verified
DOC-0007811,LG-000772,Land Record,1,0,0,2020-05-01,,Submitted
DOC-0007812,LG-000772,Land Record,1,1,0,2020-06-08,2020-06-18,Verified
DOC-0007813,LG-000772,Land Record,1,1,0,2020-05-27,2020-06-23,Verified
DOC-0007814,LG-000772,Compensation Document,1,1,0,2020-06-12,2020-06-27,Verified
DOC-0007815,LG-000772,Survey Record,1,0,0,2020-04-27,,Submitted
DOC-0007816,LG-000772,Land Record,1,1,0,2020-05-25,2020-06-27,Verified
DOC-0007817,LG-000772,Identity Document,1,1,0,2020-05-13,2020-05-29,Verified
DOC-0007818,LG-000773,Land Record,1,1,0,2021-09-17,2021-10-04,Verified
DOC-0007819,LG-000773,Identity Document,1,1,0,2021-10-09,2021-11-01,Verified
DOC-0007820,LG-000773,Identity Document,1,1,0,2021-10-17,2021-11-21,Verified
DOC-0007821,LG-000773,Compensation Document,1,1,1,2021-09-18,2021-09-29,Verified
DOC-0007822,LG-000773,Ownership Proof,0,0,1,,,Pending
DOC-0007823,LG-000773,Survey Record,1,1,0,2021-10-21,2021-11-01,Verified
DOC-0007824,LG-000773,Land Record,1,1,0,2021-10-17,2021-11-22,Verified
DOC-0007825,LG-000773,Compensation Document,1,1,0,2021-09-22,2021-10-13,Verified
DOC-0007826,LG-000773,Land Record,0,0,0,,,Pending
DOC-0007827,LG-000773,Compensation Document,1,1,0,2021-10-21,2021-11-03,Verified
DOC-0007828,LG-000773,Ownership Proof,1,1,0,2021-09-16,2021-10-10,Verified
DOC-0007829,LG-000773,Compensation Document,1,1,0,2021-10-05,2021-10-24,Verified
DOC-0007830,LG-000774,Survey Record,1,1,0,2019-09-18,2019-10-08,Verified
DOC-0007831,LG-000774,Ownership Proof,1,1,1,2019-09-24,2019-10-31,Verified
DOC-0007832,LG-000774,Land Record,1,1,0,2019-09-28,2019-10-18,Verified
DOC-0007833,LG-000774,Compensation Document,1,1,0,2019-09-23,2019-10-21,Verified
DOC-0007834,LG-000774,Survey Record,1,0,0,2019-10-04,,Submitted
DOC-0007835,LG-000774,Identity Document,0,0,1,,,Pending
DOC-0007836,LG-000774,Survey Record,1,1,1,2019-10-08,2019-11-16,Verified
DOC-0007837,LG-000774,Survey Record,1,0,0,2019-08-24,,Submitted
DOC-0007838,LG-000774,Ownership Proof,1,1,0,2019-09-08,2019-09-28,Verified
DOC-0007839,LG-000775,Identity Document,1,1,0,2021-02-09,2021-02-21,Verified
DOC-0007840,LG-000775,Compensation Document,0,0,1,,,Pending
DOC-0007841,LG-000775,Survey Record,1,0,1,2021-01-18,,Submitted
DOC-0007842,LG-000775,Compensation Document,1,0,1,2021-01-30,,Submitted
DOC-0007843,LG-000775,Compensation Document,1,0,0,2021-01-01,,Submitted
DOC-0007844,LG-000775,Survey Record,1,1,0,2021-01-09,2021-02-04,Verified
DOC-0007845,LG-000776,Land Record,1,0,0,2023-07-17,,Submitted
DOC-0007846,LG-000776,Compensation Document,1,0,0,2023-07-22,,Submitted
DOC-0007847,LG-000776,Ownership Proof,1,0,1,2023-08-05,,Submitted
DOC-0007848,LG-000776,Survey Record,1,0,0,2023-06-26,,Submitted
DOC-0007849,LG-000776,Land Record,1,0,0,2023-06-17,,Submitted
DOC-0007850,LG-000776,Ownership Proof,1,1,0,2023-06-28,2023-07-31,Verified
DOC-0007851,LG-000776,Ownership Proof,1,1,0,2023-08-03,2023-08-20,Verified
DOC-0007852,LG-000776,Ownership Proof,1,1,0,2023-07-08,2023-08-17,Verified
DOC-0007853,LG-000776,Ownership Proof,1,1,0,2023-07-20,2023-08-17,Verified
DOC-0007854,LG-000776,Survey Record,1,1,0,2023-07-02,2023-07-29,Verified
DOC-0007855,LG-000776,Compensation Document,1,1,0,2023-08-05,2023-09-03,Verified
DOC-0007856,LG-000776,Survey Record,1,1,0,2023-06-22,2023-07-20,Verified
DOC-0007857,LG-000776,Ownership Proof,1,1,0,2023-07-27,2023-08-18,Verified
DOC-0007858,LG-000776,Identity Document,1,1,0,2023-06-28,2023-07-26,Verified
DOC-0007859,LG-000776,Identity Document,1,0,0,2023-06-19,,Submitted
DOC-0007860,LG-000777,Compensation Document,1,1,0,2019-07-31,2019-08-26,Verified
DOC-0007861,LG-000777,Ownership Proof,0,0,1,,,Pending
DOC-0007862,LG-000777,Ownership Proof,1,1,0,2019-08-18,2019-09-07,Verified
DOC-0007863,LG-000777,Identity Document,1,0,1,2019-08-10,,Submitted
DOC-0007864,LG-000777,Identity Document,1,1,1,2019-08-04,2019-08-25,Verified
DOC-0007865,LG-000777,Compensation Document,0,0,1,,,Pending
DOC-0007866,LG-000777,Identity Document,1,0,1,2019-08-20,,Submitted
DOC-0007867,LG-000777,Land Record,0,0,1,,,Pending
DOC-0007868,LG-000777,Ownership Proof,1,0,1,2019-08-18,,Submitted
DOC-0007869,LG-000777,Identity Document,0,0,0,,,Pending
DOC-0007870,LG-000777,Compensation Document,1,1,0,2019-08-21,2019-09-17,Verified
DOC-0007871,LG-000777,Land Record,1,1,1,2019-08-07,2019-08-25,Verified
DOC-0007872,LG-000777,Ownership Proof,0,0,1,,,Pending
DOC-0007873,LG-000777,Survey Record,1,1,1,2019-07-06,2019-07-19,Verified
DOC-0007874,LG-000777,Land Record,1,1,0,2019-08-07,2019-09-08,Verified
DOC-0007875,LG-000778,Survey Record,1,0,0,2024-10-31,,Submitted
DOC-0007876,LG-000778,Land Record,1,1,0,2024-10-23,2024-11-30,Verified
DOC-0007877,LG-000778,Survey Record,1,0,0,2024-11-05,,Submitted
DOC-0007878,LG-000778,Compensation Document,1,1,0,2024-10-23,2024-12-01,Verified
DOC-0007879,LG-000778,Compensation Document,1,0,0,2024-09-22,,Submitted
DOC-0007880,LG-000779,Ownership Proof,1,1,0,2019-03-23,2019-04-27,Verified
DOC-0007881,LG-000779,Ownership Proof,1,1,0,2019-04-29,2019-05-17,Verified
DOC-0007882,LG-000779,Land Record,1,0,0,2019-05-09,,Submitted
DOC-0007883,LG-000779,Ownership Proof,1,0,0,2019-04-08,,Submitted
DOC-0007884,LG-000779,Ownership Proof,1,1,0,2019-03-20,2019-04-19,Verified
DOC-0007885,LG-000779,Survey Record,1,1,0,2019-04-29,2019-05-17,Verified
DOC-0007886,LG-000779,Ownership Proof,1,1,1,2019-03-18,2019-04-27,Verified
DOC-0007887,LG-000779,Compensation Document,1,0,0,2019-04-07,,Submitted
DOC-0007888,LG-000779,Land Record,1,0,0,2019-04-23,,Submitted
DOC-0007889,LG-000779,Land Record,1,1,0,2019-03-16,2019-04-24,Verified
DOC-0007890,LG-000779,Survey Record,1,0,0,2019-03-16,,Submitted
DOC-0007891,LG-000779,Ownership Proof,1,1,0,2019-04-10,2019-04-24,Verified
DOC-0007892,LG-000779,Ownership Proof,1,1,0,2019-03-27,2019-04-10,Verified
DOC-0007893,LG-000780,Identity Document,1,1,0,2020-08-01,2020-08-14,Verified
DOC-0007894,LG-000780,Compensation Document,1,0,0,2020-07-14,,Submitted
DOC-0007895,LG-000780,Identity Document,1,1,0,2020-07-19,2020-08-07,Verified
DOC-0007896,LG-000780,Survey Record,1,0,0,2020-06-20,,Submitted
DOC-0007897,LG-000780,Ownership Proof,1,1,0,2020-07-02,2020-07-12,Verified
DOC-0007898,LG-000780,Identity Document,1,0,0,2020-07-22,,Submitted
DOC-0007899,LG-000780,Identity Document,1,1,0,2020-06-27,2020-07-12,Verified
DOC-0007900,LG-000780,Identity Document,1,1,0,2020-07-29,2020-09-07,Verified
DOC-0007901,LG-000780,Compensation Document,1,0,0,2020-06-18,,Submitted
DOC-0007902,LG-000780,Survey Record,1,1,0,2020-07-21,2020-08-30,Verified
DOC-0007903,LG-000780,Land Record,1,1,0,2020-06-21,2020-07-13,Verified
DOC-0007904,LG-000781,Land Record,1,1,0,2024-06-01,2024-06-29,Verified
DOC-0007905,LG-000781,Identity Document,1,1,0,2024-06-14,2024-07-24,Verified
DOC-0007906,LG-000781,Survey Record,1,1,0,2024-05-21,2024-06-20,Verified
DOC-0007907,LG-000781,Identity Document,1,0,0,2024-06-01,,Submitted
DOC-0007908,LG-000781,Identity Document,1,1,0,2024-04-29,2024-05-23,Verified
DOC-0007909,LG-000781,Compensation Document,1,0,0,2024-05-24,,Submitted
DOC-0007910,LG-000781,Identity Document,1,1,0,2024-05-17,2024-06-20,Verified
DOC-0007911,LG-000781,Land Record,1,1,0,2024-05-12,2024-05-27,Verified
DOC-0007912,LG-000781,Ownership Proof,1,1,0,2024-05-12,2024-06-16,Verified
DOC-0007913,LG-000782,Survey Record,1,0,0,2022-05-29,,Submitted
DOC-0007914,LG-000782,Land Record,1,1,1,2022-05-13,2022-06-06,Verified
DOC-0007915,LG-000782,Compensation Document,1,0,0,2022-04-23,,Submitted
DOC-0007916,LG-000782,Ownership Proof,1,1,0,2022-05-23,2022-06-02,Verified
DOC-0007917,LG-000782,Compensation Document,1,0,0,2022-06-15,,Submitted
DOC-0007918,LG-000782,Land Record,1,1,1,2022-06-09,2022-07-14,Verified
DOC-0007919,LG-000782,Survey Record,1,0,0,2022-05-16,,Submitted
DOC-0007920,LG-000782,Land Record,1,0,1,2022-05-18,,Submitted
DOC-0007921,LG-000782,Land Record,0,0,0,,,Pending
